CAS Latency,Color,ECC,Heat Spreader,Kind,Link,Manufacturer,Model,Name,Part #,Price/GB,Prices,Registered,Size,Speed,Timing,Type,Voltage,avg,short_link,CAS,ppgb,is_ddr4,ddr3_speed,ddr4_speed,ddr_speed,dimm,size_gb,mod_count,mod_size,voltage
9,Blue/Silver,No,Yes,Memory,/product/ZjPfrH/kingston-memory-hx313c9f8,Kingston,,Kingston HyperX Fury Blue 8GB (1 x 8GB) DDR3-1333 Memory,HX313C9F/8,$8.51,"[59.99, 67.99]",No,8GB (1 x 8GB),DDR3-1333,,240-pin DIMM,1.5V,63.99,kingston-memory-hx313c9f8,9,8.51,False,1333.0,,1333,240,8.0,1.0,8.0,1.5
9,Black/Blue,No,Yes,Memory,/product/gp8H99/pny-memory-md8gsd316009ab,PNY,,PNY Anarchy 8GB (1 x 8GB) DDR3-1600 Memory,MD8GSD316009AB,,[],No,8GB (1 x 8GB),DDR3-1600,,240-pin DIMM,1.5V,0.0,pny-memory-md8gsd316009ab,9,0.0,False,1600.0,,1600,240,8.0,1.0,8.0,1.5
19,Black/Yellow,No,Yes,Memory,/product/LQDzK8/corsair-memory-cmk8gx4m2b4000c19,Corsair,,Corsair Vengeance LPX 8GB (2 x 4GB) DDR4-4000 Memory,CMK8GX4M2B4000C19,$12.50,"[99.99, 99.99, 104.97, 114.33]",No,8GB (2 x 4GB),DDR4-4000,19-23-23-45,288-pin DIMM,1.35V,104.82,corsair-memory-cmk8gx4m2b4000c19,19,12.5,True,,4000.0,4000,288,8.0,2.0,4.0,1.35
15,Black/Red,No,Yes,Memory,/product/vrrcCJ/amd-memory-r744g2133u1s,AMD,,AMD R7 Performance 4GB (1 x 4GB) DDR4-2133 Memory,R744G2133U1S,$7.75,"[30.99, 32.99]",No,4GB (1 x 4GB),DDR4-2133,,288-pin DIMM,1.2V,31.99,amd-memory-r744g2133u1s,15,7.75,True,,2133.0,2133,288,4.0,1.0,4.0,1.2
9,Green,No,No,Memory,/product/qbJwrH/gskill-memory-f310600cl9d16gbsq,G.Skill,,G.Skill 16GB (2 x 8GB) DDR3-1333 Memory,F3-10600CL9D-16GBSQ,$5.81,[92.99],No,16GB (2 x 8GB),DDR3-1333,,204-pin SODIMM,1.5V,92.99,gskill-memory-f310600cl9d16gbsq,9,5.81,False,1333.0,,1333,204,16.0,2.0,8.0,1.5
10,Black/Red,No,Yes,Memory,/product/Zyh9TW/gskill-memory-f32400c10d8gtd,G.Skill,,G.Skill Trident 8GB (2 x 4GB) DDR3-2400 Memory,F3-2400C10D-8GTD,$7.37,"[58.99, 63.97, 65.47]",No,8GB (2 x 4GB),DDR3-2400,,240-pin DIMM,1.65V,62.81,gskill-memory-f32400c10d8gtd,10,7.37,False,2400.0,,2400,240,8.0,2.0,4.0,1.65
9,Black/Blue,No,Yes,Memory,/product/fyn2FT/corsair-memory-cmz4gx3m2a1600c9b,Corsair,,Corsair Vengeance 4GB (2 x 2GB) DDR3-1600 Memory,CMZ4GX3M2A1600C9B,$8.25,"[32.0, 32.0, 44.99]",No,4GB (2 x 2GB),DDR3-1600,9-9-9-24,240-pin DIMM,1.5V,36.33,corsair-memory-cmz4gx3m2a1600c9b,9,8.25,False,1600.0,,1600,240,4.0,2.0,2.0,1.5
9,Green,No,No,Memory,/product/MRjG3C/kingston-memory-kvr1333d3n9k432g,Kingston,,Kingston 32GB (4 x 8GB) DDR3-1333 Memory,KVR1333D3N9K4/32G,$6.59,"[202.85, 221.69]",No,32GB (4 x 8GB),DDR3-1333,,240-pin DIMM,1.5V,212.27,kingston-memory-kvr1333d3n9k432g,9,6.59,False,1333.0,,1333,240,32.0,4.0,8.0,1.5
9,Black,No,No,Memory,/product/bQjG3C/kingston-memory-hx316ls9ib8,Kingston,,Kingston Impact Black Series 8GB (1 x 8GB) DDR3-1600 Memory,HX316LS9IB/8,$7.02,"[48.11, 66.99, 67.95, 70.99]",No,8GB (1 x 8GB),DDR3-1600,,204-pin SODIMM,1.35V,63.51,kingston-memory-hx316ls9ib8,9,7.02,False,1600.0,,1600,204,8.0,1.0,8.0,1.35
9,Green,Yes,No,Memory,/product/xJsKHx/kingston-memory-kvr13r9d4k232,Kingston,,Kingston 32GB (2 x 16GB) Registered DDR3-1333 Memory,KVR13R9D4K2/32,$7.19,"[230.0, 261.98]",Yes,32GB (2 x 16GB),DDR3-1333,,240-pin DIMM,1.5V,245.99,kingston-memory-kvr13r9d4k232,9,7.19,False,1333.0,,1333,240,32.0,2.0,16.0,1.5
15,Black/Green,Yes,No,Memory,/product/YrrcCJ/kingston-memory-ktlts421lq32g,Kingston,,Kingston 32GB (1 x 32GB) Registered DDR4-2133 Memory,KTL-TS421LQ/32G,$10.39,"[332.46, 404.99]",Yes,32GB (1 x 32GB),DDR4-2133,,288-pin DIMM,1.2V,368.725,kingston-memory-ktlts421lq32g,15,10.39,True,,2133.0,2133,288,32.0,1.0,32.0,1.2
15,Black/Red,No,Yes,Memory,/product/7HBrxr/gskill-memory-f42133c15q16gvr,G.Skill,,G.Skill Ripjaws V Series 16GB (4 x 4GB) DDR4-2133 Memory,F4-2133C15Q-16GVR,$6.81,"[108.99, 113.97, 122.06]",No,16GB (4 x 4GB),DDR4-2133,,288-pin DIMM,1.2V,115.006666667,gskill-memory-f42133c15q16gvr,15,6.81,True,,2133.0,2133,288,16.0,4.0,4.0,1.2
5,Black,No,Yes,Memory,/product/LWsKHx/corsair-memory-cm2x20486400c5,Corsair,,Corsair XMS2 2GB (1 x 2GB) DDR2-800 Memory,CM2X2048-6400C5,$14.49,"[27.99, 24.0, 59.99]",No,2GB (1 x 2GB),DDR2-800,5-5-5-18,240-pin DIMM,1.8V,37.3266666667,corsair-memory-cm2x20486400c5,5,14.49,False,,,800,240,2.0,1.0,2.0,1.8
15,Blue,No,Yes,Memory,/product/sQ7CmG/gskill-memory-f42800c15q32grbb,G.Skill,,G.Skill Ripjaws 4 series 32GB (4 x 8GB) DDR4-2800 Memory,F4-2800C15Q-32GRBB,$5.94,[189.99],No,32GB (4 x 8GB),DDR4-2800,,288-pin DIMM,1.25V,189.99,gskill-memory-f42800c15q32grbb,15,5.94,True,,2800.0,2800,288,32.0,4.0,8.0,1.25
15,Red,No,Yes,Memory,/product/34s8TW/corsair-memory-cmk64gx4m4b3333c16r,Corsair,,Corsair Vengeance LPX 64GB (4 x 16GB) DDR4-3333 Memory,CMK64GX4M4B3333C16R,$8.95,"[563.99, 584.99]",No,64GB (4 x 16GB),DDR4-3333,15-15-15-36,288-pin DIMM,1.35V,574.49,corsair-memory-cmk64gx4m4b3333c16r,15,8.95,True,,3333.0,3333,288,64.0,4.0,16.0,1.35
9,Black/Silver,No,Yes,Memory,/product/cKjG3C/crucial-memory-blt2kit4g3d1869dt2txrg,Crucial,,Crucial Ballistix Tactical Tracer 8GB (2 x 4GB) DDR3-1866 Memory,BLT2KIT4G3D1869DT2TXRG,$9.62,"[76.99, 69.05, 99.95]",No,8GB (2 x 4GB),DDR3-1866,,240-pin DIMM,1.5V,81.9966666667,crucial-memory-blt2kit4g3d1869dt2txrg,9,9.62,False,1866.0,,1866,240,8.0,2.0,4.0,1.5
5,Green,Yes,Yes,Memory,/product/hDvRsY/crucial-memory-ct2kit51272af667,Crucial,,Crucial 8GB (2 x 4GB) Registered DDR2-667 Memory,CT2KIT51272AF667,$7.12,"[56.99, 248.6]",Yes,8GB (2 x 4GB),DDR2-667,,240-pin DIMM,1.8V,152.795,crucial-memory-ct2kit51272af667,5,7.12,False,,,667,240,8.0,2.0,4.0,1.8
15,Black/Silver,No,Yes,Memory,/product/6wcMnQ/corsair-memory-cmd8gx4m2b3200c16,Corsair,,Corsair Dominator Platinum 8GB (2 x 4GB) DDR4-2800 Memory,CMD8GX4M2B3200C16,$11.87,"[94.99, 99.99, 101.56]",No,8GB (2 x 4GB),DDR4-2800,15-15-15-36,288-pin DIMM,1.2V,98.8466666667,corsair-memory-cmd8gx4m2b3200c16,15,11.87,True,,2800.0,2800,288,8.0,2.0,4.0,1.2
17,Black/Blue,No,Yes,Memory,/product/K6rcCJ/avexir-memory-avd4uz126661708g2cob,Avexir,,Avexir Core Series 16GB (2 x 8GB) DDR4-2666 Memory,AVD4UZ126661708G-2COB,$6.25,"[99.99, 139.09, 139.99]",No,16GB (2 x 8GB),DDR4-2666,17-17-17-37,288-pin DIMM,1.2V,126.356666667,avexir-memory-avd4uz126661708g2cob,17,6.25,True,,2666.0,2666,288,16.0,2.0,8.0,1.2
9,,No,Yes,Memory,/product/4LGkcf/kingston-memory-khx18c9t2k28x,Kingston,,Kingston Predator Series 8GB (2 x 4GB) DDR3-1866 Memory,KHX18C9T2K2/8X,$14.30,[106.13],No,8GB (2 x 4GB),DDR3-1866,,240-pin DIMM,1.65V,106.13,kingston-memory-khx18c9t2k28x,9,14.3,False,1866.0,,1866,240,8.0,2.0,4.0,1.65
12,Black/White,No,Yes,Memory,/product/X4nG3C/kingston-memory-hx424c12sbk28,Kingston,,Kingston Savage 8GB (2 x 4GB) DDR4-2400 Memory,HX424C12SBK2/8,,[],No,8GB (2 x 4GB),DDR4-2400,,288-pin DIMM,1.35V,0.0,kingston-memory-hx424c12sbk28,12,0.0,True,,2400.0,2400,288,8.0,2.0,4.0,1.35
9,Silver,Yes,Yes,Memory,/product/dGX2FT/kingston-memory-kvr13ll9q4k4128i,Kingston,,Kingston 128GB (4 x 32GB) DDR3-1333 Memory,KVR13LL9Q4K4/128I,,[],No,128GB (4 x 32GB),DDR3-1333,,240-pin DIMM,1.35V,0.0,kingston-memory-kvr13ll9q4k4128i,9,0.0,False,1333.0,,1333,240,128.0,4.0,32.0,1.35
